Project,ConvertedFrom,ConvertedTo,BeforeCount,AfterCount,CCTRChange,CCTRChangePerTest,%
CXF,0,2,2,1,-6.0,-3.0,-0.5
CXF,0,2,2,1,-5.0,-2.5,-0.5555555555555556
CXF,0,1,2,1,-6.0,-3.0,-0.6
CXF,0,2,6,1,-30.0,-5.0,-0.7142857142857143
CXF,0,2,3,1,-9.0,-3.0,-0.6
CXF,0,2,5,1,-4.0,-0.8,-0.15384615384615385
CXF,0,2,2,1,-2.0,-1.0,-0.16666666666666666
CXF,0,2,2,1,-7.0,-3.5,-0.7777777777777778
CXF,0,1,3,1,-3.0,-1.0,-0.375
CXF,0,2,2,1,-12.0,-6.0,-0.8571428571428571
CXF,0,1,3,1,-3.0,-1.0,-0.06666666666666667
CXF,0,1,2,1,-2.0,-1.0,-0.08333333333333333
CXF,0,2,5,1,-5.0,-1.0,-0.16666666666666666
CXF,0,2,2,1,-6.0,-3.0,-0.42857142857142855
CXF,0,1,2,1,-6.0,-3.0,-1.0
CXF,0,2,23,1,-69.0,-3.0,-0.7582417582417582
CXF,0,1,3,1,-3.0,-1.0,-0.3333333333333333
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,1,2,1,-2.0,-1.0,-0.4
CXF,0,1,5,1,-5.0,-1.0,-0.5555555555555556
CXF,0,1,3,1,-3.0,-1.0,-1.0
CXF,0,2,5,1,-105.0,-21.0,-0.8974358974358975
CXF,0,2,3,1,-15.0,-5.0,-0.6521739130434783
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,1,8,1,-24.0,-3.0,-1.0
CXF,0,2,3,1,-6.0,-2.0,-0.6
CXF,0,2,11,1,-11.0,-1.0,-0.28205128205128205
CXF,0,1,2,1,-2.0,-1.0,-0.25
CXF,0,1,2,1,-6.0,-3.0,-0.3333333333333333
CXF,0,2,2,1,-2.0,-1.0,-0.25
CXF,0,1,5,1,-25.0,-5.0,-1.0
CXF,0,1,2,1,-2.0,-1.0,-0.25
CXF,0,2,26,1,-46.0,-1.7692307692307692,-0.4144144144144144
CXF,0,2,6,1,-7.0,-1.1666666666666667,-0.23333333333333334
CXF,0,2,4,1,-12.0,-3.0,-0.46153846153846156
CXF,0,1,5,1,-5.0,-1.0,-0.3125
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,1,2,1,0.0,-0.0,
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,2,3,1,-27.0,-9.0,-0.7297297297297297
CXF,0,2,3,1,-3.0,-1.0,-0.2727272727272727
CXF,0,1,2,1,-14.0,-7.0,-1.0
CXF,0,1,3,1,-3.0,-1.0,-0.2727272727272727
CXF,0,1,2,1,-2.0,-1.0,-0.6666666666666666
CXF,0,1,6,1,-6.0,-1.0,-0.2
CXF,0,2,2,1,-2.0,-1.0,-0.2
CXF,0,1,3,1,-3.0,-1.0,-0.75
CXF,0,1,3,1,-26.0,-8.666666666666666,-0.7222222222222222
CXF,0,1,8,1,0.0,-0.0,0.0
CXF,0,2,3,1,-18.0,-6.0,-0.75
CXF,0,2,2,1,-9.0,-4.5,-0.47368421052631576
CXF,0,1,6,1,-6.0,-1.0,-0.5
CXF,0,1,2,1,-18.0,-9.0,-1.0
CXF,0,1,2,1,-14.0,-7.0,-1.0
CXF,0,1,4,1,-12.0,-3.0,-1.0
CXF,0,1,2,1,-14.0,-7.0,-1.0
CXF,0,1,4,1,-4.0,-1.0,-0.4444444444444444
CXF,0,2,7,1,-21.0,-3.0,-0.5384615384615384
CXF,0,2,5,1,-5.0,-1.0,-0.12195121951219512
CXF,0,1,2,1,-2.0,-1.0,-0.25
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,2,12,1,-10.0,-0.8333333333333334,-0.17857142857142858
CXF,0,2,2,1,-6.0,-3.0,-0.6666666666666666
CXF,0,1,2,1,-2.0,-1.0,-0.2857142857142857
CXF,0,2,2,1,-2.0,-1.0,-0.2
CXF,0,1,3,1,-3.0,-1.0,-1.0
CXF,0,1,4,1,-12.0,-3.0,-0.6
CXF,0,2,3,1,-9.0,-3.0,-0.8181818181818182
CXF,0,1,4,1,-12.0,-3.0,-0.6
CXF,0,1,3,1,-3.0,-1.0,-0.25
CXF,0,1,3,1,-10.0,-3.333333333333333,-0.7142857142857143
CXF,0,2,8,1,-8.0,-1.0,-0.25
CXF,0,1,6,1,-18.0,-3.0,-1.0
CXF,0,1,3,1,-43.0,-14.333333333333334,-0.9555555555555556
CXF,0,2,2,1,0.0,-0.0,
CXF,0,1,5,1,-5.0,-1.0,-0.3333333333333333
CXF,0,1,2,1,-6.0,-3.0,-0.6
CXF,0,1,2,1,-6.0,-3.0,-0.5
CXF,0,1,2,1,-6.0,-3.0,-1.0
CXF,0,1,2,1,-2.0,-1.0,-0.16666666666666666
CXF,0,2,2,1,-2.0,-1.0,-0.2
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,1,3,1,-3.0,-1.0,-0.3333333333333333
CXF,0,2,9,1,-9.0,-1.0,-0.28125
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,2,2,1,-2.0,-1.0,-0.2
CXF,0,2,15,1,-152.0,-10.133333333333333,-0.7069767441860465
CXF,0,2,14,1,-51.0,-3.642857142857143,-0.6219512195121951
CXF,0,2,9,1,-29.0,-3.2222222222222223,-0.5272727272727272
CXF,0,2,3,1,-3.0,-1.0,-0.16666666666666666
CXF,0,1,2,1,-6.0,-3.0,-1.0
CXF,0,2,3,1,-15.0,-5.0,-0.75
CXF,0,2,7,1,-6.0,-0.8571428571428571,-0.1935483870967742
CXF,0,2,2,1,-6.0,-3.0,-0.375
CXF,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CXF,0,2,3,1,-2.0,-0.6666666666666666,-0.14285714285714285
CXF,0,1,4,1,-4.0,-1.0,-1.0
CXF,0,1,2,1,-6.0,-3.0,-0.6
CXF,0,2,11,1,-11.0,-1.0,-0.2
CXF,0,1,3,1,-9.0,-3.0,-1.0
CXF,0,1,2,1,-2.0,-1.0,-1.0
CXF,0,1,4,1,-4.0,-1.0,-0.36363636363636365
CXF,0,1,2,1,-10.0,-5.0,-0.625
CXF,0,2,3,1,-3.0,-1.0,-0.125
CXF,0,1,3,1,-3.0,-1.0,-1.0
CXF,0,1,5,1,-5.0,-1.0,-1.0
CXF,0,1,2,1,-2.0,-1.0,-0.25
CXF,0,2,4,1,-20.0,-5.0,-0.5882352941176471
CXF,0,2,3,1,-9.0,-3.0,-0.5
CXF,0,1,3,1,-3.0,-1.0,-0.1875
CXF,0,1,13,1,-33.0,-2.5384615384615383,-0.559322033898305
CXF,0,2,7,1,-7.0,-1.0,-0.20588235294117646
CXF,0,2,4,1,-20.0,-5.0,-0.7142857142857143
CXF,0,2,4,1,-12.0,-3.0,-0.75
CXF,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CXF,0,1,3,1,-3.0,-1.0,-0.6
CXF,0,1,2,1,-6.0,-3.0,-0.5
CXF,0,1,4,1,-12.0,-3.0,-1.0
CXF,0,1,6,1,-6.0,-1.0,-1.0
CXF,0,2,2,1,-2.0,-1.0,-0.125
CXF,0,1,10,1,-40.0,-4.0,-1.0
CXF,0,2,2,1,-6.0,-3.0,-0.75
DeltaSpike,0,1,2,1,-6.0,-3.0,-1.0
DeltaSpike,0,1,2,1,-6.0,-3.0,-1.0
Directory,0,1,2,1,-8.0,-4.0,-1.0
Directory,0,1,4,1,-1.0,-0.25,-0.3333333333333333
Directory,0,1,3,1,0.0,-0.0,
Directory,0,1,2,1,-2.0,-1.0,-0.2
Doris,0,1,4,1,-12.0,-3.0,-0.6
Doris,0,1,4,1,-4.0,-1.0,-1.0
Doris,0,2,17,1,-51.0,-3.0,-0.9272727272727272
Doris,0,1,2,1,-2.0,-1.0,-1.0
Doris,0,1,5,1,-10.0,-2.0,-0.9090909090909091
Doris,0,1,10,1,-10.0,-1.0,-1.0
Doris,0,1,2,1,-14.0,-7.0,-1.0
Doris,0,1,2,1,-6.0,-3.0,-0.6
Doris,0,1,4,1,-20.0,-5.0,-1.0
Doris,0,1,6,1,-18.0,-3.0,-1.0
Doris,0,1,2,1,-4.0,-2.0,-1.0
Doris,0,1,2,1,-2.0,-1.0,-1.0
Doris,0,1,12,1,-36.0,-3.0,-1.0
Doris,0,1,4,1,-12.0,-3.0,-0.6
Doris,0,1,2,1,-6.0,-3.0,-1.0
Doris,0,1,4,1,-4.0,-1.0,-1.0
Doris,0,1,5,1,-15.0,-3.0,-0.6
Doris,0,1,5,1,-26.0,-5.2,-0.9285714285714286
Doris,0,1,2,1,-2.0,-1.0,-1.0
Doris,0,1,7,1,-35.0,-5.0,-1.0
Doris,0,1,4,1,-28.0,-7.0,-1.0
Doris,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,8,1,-8.0,-1.0,-0.34782608695652173
Drill,0,1,4,1,-28.0,-7.0,-1.0
Drill,0,2,4,1,-12.0,-3.0,-0.3157894736842105
Drill,0,1,4,1,-12.0,-3.0,-0.6
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,3,1,-3.0,-1.0,-1.0
Drill,0,1,2,1,-10.0,-5.0,-0.7142857142857143
Drill,0,2,5,1,-17.0,-3.4,-0.8947368421052632
Drill,0,1,6,1,0.0,-0.0,0.0
Drill,0,2,4,1,-13.0,-3.25,-0.5909090909090909
Drill,0,1,7,1,-21.0,-3.0,-0.875
Drill,0,2,3,1,-3.0,-1.0,-0.3333333333333333
Drill,0,2,5,1,-25.0,-5.0,-0.8928571428571429
Drill,0,1,3,1,-9.0,-3.0,-1.0
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,3,1,-9.0,-3.0,-1.0
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,2,1,0.0,-0.0,0.0
Drill,0,1,3,1,-3.0,-1.0,-0.2
Drill,0,1,3,1,-9.0,-3.0,-0.5294117647058824
Drill,0,1,2,1,-2.0,-1.0,-0.25
Drill,0,1,5,1,-5.0,-1.0,-0.19230769230769232
Drill,0,1,2,1,-13.0,-6.5,-1.0
Drill,0,2,3,1,-15.0,-5.0,-0.2777777777777778
Drill,0,1,2,1,-6.0,-3.0,-1.0
Drill,0,1,3,1,-3.0,-1.0,-0.2727272727272727
Drill,0,1,5,1,-5.0,-1.0,-1.0
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,3,1,-3.0,-1.0,-1.0
Drill,0,1,2,1,-2.0,-1.0,-1.0
Drill,0,1,3,1,-3.0,-1.0,-1.0
Drill,0,1,8,1,-8.0,-1.0,-1.0
Druid,0,1,3,1,0.0,-0.0,0.0
Druid,0,1,8,1,-8.0,-1.0,-0.3333333333333333
Druid,0,1,3,1,-9.0,-3.0,-0.6
Druid,0,1,16,1,-16.0,-1.0,-1.0
Druid,0,1,4,1,-12.0,-3.0,-0.75
Druid,0,1,5,1,-5.0,-1.0,-0.45454545454545453
Druid,0,1,4,1,-12.0,-3.0,-1.0
Druid,0,1,9,1,-27.0,-3.0,-1.0
Druid,0,1,2,1,-4.0,-2.0,-1.0
Druid,0,1,2,1,-6.0,-3.0,-0.42857142857142855
Druid,0,1,4,1,-12.0,-3.0,-1.0
Druid,0,1,2,1,-18.0,-9.0,-1.0
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,2,5,1,-65.0,-13.0,-0.9154929577464789
Druid,0,1,2,1,0.0,-0.0,0.0
Druid,0,1,3,1,0.0,-0.0,0.0
Druid,0,1,2,1,0.0,-0.0,0.0
Druid,0,1,2,1,-2.0,-1.0,-1.0
Druid,0,1,2,1,-7.0,-3.5,-0.4666666666666667
Druid,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Druid,0,1,4,1,-12.0,-3.0,-1.0
Druid,0,1,3,1,-3.0,-1.0,-0.6
Druid,0,1,5,1,-25.0,-5.0,-0.7142857142857143
Druid,0,1,3,1,-9.0,-3.0,-1.0
Druid,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Druid,0,1,3,1,0.0,-0.0,0.0
Druid,0,1,4,1,-4.0,-1.0,-0.3333333333333333
Druid,0,1,5,1,-15.0,-3.0,-0.6
Druid,0,1,5,1,-5.0,-1.0,-0.8333333333333334
Druid,0,1,2,1,0.0,-0.0,0.0
Druid,0,2,2,1,-18.0,-9.0,-0.6923076923076923
Druid,0,2,3,1,-27.0,-9.0,-0.6923076923076923
Druid,0,2,2,1,-2.0,-1.0,-0.2
Druid,0,1,2,1,-54.0,-27.0,-1.0
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,1,2,1,-4.0,-2.0,-0.5
Druid,0,1,2,1,-6.0,-3.0,-0.2857142857142857
Druid,0,1,4,1,-4.0,-1.0,-1.0
Druid,0,1,3,1,-9.0,-3.0,-0.6
Druid,0,1,5,1,-5.0,-1.0,-0.3333333333333333
Druid,0,1,2,1,0.0,-0.0,0.0
Druid,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Druid,0,1,3,1,-15.0,-5.0,-1.0
Druid,0,1,2,1,-2.0,-1.0,-0.5
Druid,0,1,4,1,-12.0,-3.0,-0.42857142857142855
Druid,0,1,2,1,0.0,-0.0,
Druid,0,2,4,1,-12.0,-3.0,-0.5454545454545454
Druid,0,1,4,1,-32.0,-8.0,-0.8
Druid,0,2,3,1,-15.0,-5.0,-0.8823529411764706
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,1,3,1,-9.0,-3.0,-1.0
Druid,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Druid,0,2,2,1,-2.0,-1.0,-0.14285714285714285
Druid,0,1,9,1,-33.0,-3.6666666666666665,-1.0
Druid,0,1,4,1,-4.0,-1.0,-0.3333333333333333
Druid,0,1,2,1,-6.0,-3.0,-0.6
Druid,0,1,3,1,-9.0,-3.0,-0.6
Druid,0,1,3,1,-9.0,-3.0,-1.0
Druid,0,1,2,1,-10.0,-5.0,-1.0
Druid,0,1,4,1,-12.0,-3.0,-1.0
Druid,0,1,5,1,-15.0,-3.0,-0.4838709677419355
Druid,0,1,4,1,-4.0,-1.0,-0.4
Druid,0,2,2,1,-2.0,-1.0,-0.2
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,2,3,1,-15.0,-5.0,-0.625
Druid,0,1,3,1,-9.0,-3.0,-1.0
Druid,0,1,2,1,-10.0,-5.0,-0.7142857142857143
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,2,3,1,-6.0,-2.0,-0.42857142857142855
Druid,0,1,2,1,-8.0,-4.0,-0.5714285714285714
Druid,0,2,2,1,-2.0,-1.0,-0.25
Druid,0,2,12,1,-36.0,-3.0,-0.72
Druid,0,1,4,1,-4.0,-1.0,-0.2
Druid,0,1,4,1,-12.0,-3.0,-0.6
Druid,0,1,3,1,-3.0,-1.0,-0.2
Druid,0,1,6,1,-18.0,-3.0,-1.0
Druid,0,1,2,1,-6.0,-3.0,-1.0
Druid,0,1,2,1,-2.0,-1.0,-0.2222222222222222
Druid,0,2,2,1,-2.0,-1.0,-0.16666666666666666
Druid,0,1,2,1,-18.0,-9.0,-1.0
Druid,0,1,2,1,-10.0,-5.0,-1.0
Druid,0,1,3,1,-3.0,-1.0,-1.0
Druid,0,1,2,1,-6.0,-3.0,-0.6
Druid,0,1,2,1,-26.0,-13.0,-1.0
Druid,0,1,4,1,-4.0,-1.0,-0.3333333333333333
Druid,0,1,5,1,-5.0,-1.0,-0.23809523809523808
Dubbo,0,1,4,1,-4.0,-1.0,-1.0
Dubbo,0,1,4,1,-12.0,-3.0,-0.3333333333333333
Dubbo,0,1,2,1,-1.0,-0.5,-0.1111111111111111
Dubbo,0,1,2,1,-10.0,-5.0,-0.5555555555555556
Dubbo,0,2,4,1,-7.0,-1.75,-0.3684210526315789
Dubbo,0,2,2,1,-5.0,-2.5,-1.0
Dubbo,0,1,2,1,-4.0,-2.0,-1.0
Dubbo,0,2,3,1,-6.0,-2.0,-0.75
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,2,6,1,-50.0,-8.333333333333334,-0.423728813559322
Dubbo,0,1,2,1,-2.0,-1.0,-0.2857142857142857
Dubbo,0,1,3,1,-8.0,-2.6666666666666665,-0.5714285714285714
Dubbo,0,2,2,1,-1.0,-0.5,-0.14285714285714285
Dubbo,0,1,4,1,-12.0,-3.0,-0.6
Dubbo,0,2,4,1,-20.0,-5.0,-0.7142857142857143
Dubbo,0,1,7,1,-21.0,-3.0,-1.0
Dubbo,0,2,2,1,-10.0,-5.0,-0.625
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,1,2,1,-6.0,-3.0,-0.42857142857142855
Dubbo,0,1,9,1,-9.0,-1.0,-0.5294117647058824
Dubbo,0,1,4,1,-30.0,-7.5,-0.8571428571428571
Dubbo,0,2,8,1,-21.0,-2.625,-1.0
Dubbo,0,2,4,1,-11.0,-2.75,-0.6875
Dubbo,0,1,4,1,-12.0,-3.0,-0.5454545454545454
Dubbo,0,1,2,1,-6.0,-3.0,-1.0
Dubbo,0,1,2,1,-14.0,-7.0,-0.9333333333333333
Dubbo,0,2,2,1,-10.0,-5.0,-0.3333333333333333
Dubbo,0,1,2,1,-42.0,-21.0,-1.0
Dubbo,0,2,3,1,-33.0,-11.0,-0.7333333333333333
Dubbo,0,1,4,1,-20.0,-5.0,-1.0
Dubbo,0,2,3,1,-13.0,-4.333333333333333,-0.2708333333333333
Dubbo,0,2,2,1,-6.0,-3.0,-0.5
Dubbo,0,2,3,1,-3.0,-1.0,-0.17647058823529413
Dubbo,0,1,4,1,-4.0,-1.0,-0.2222222222222222
Dubbo,0,1,2,1,-6.0,-3.0,-0.75
Dubbo,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Dubbo,0,1,2,1,-6.0,-3.0,-0.6
Dubbo,0,1,8,1,0.0,-0.0,0.0
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,1,2,1,-2.0,-1.0,-0.2857142857142857
Dubbo,0,1,4,1,-12.0,-3.0,-1.0
Dubbo,0,1,2,1,-10.0,-5.0,-0.7142857142857143
Dubbo,0,1,24,1,-58.0,-2.4166666666666665,-0.5523809523809524
Dubbo,0,1,3,1,-3.0,-1.0,-1.0
Dubbo,0,2,2,1,-5.0,-2.5,-1.0
Dubbo,0,1,3,1,-17.0,-5.666666666666667,-1.0
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,2,2,1,-6.0,-3.0,-0.20689655172413793
Dubbo,0,1,7,1,-21.0,-3.0,-1.0
Dubbo,0,1,3,1,-8.0,-2.6666666666666665,-0.5714285714285714
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,1,4,1,-4.0,-1.0,-1.0
Dubbo,0,1,6,1,-6.0,-1.0,-0.2
Dubbo,0,1,7,1,-7.0,-1.0,-0.3684210526315789
Dubbo,0,1,3,1,-3.0,-1.0,-1.0
Dubbo,0,2,2,1,-10.0,-5.0,-0.8333333333333334
Dubbo,0,2,4,1,-12.0,-3.0,-0.42857142857142855
Dubbo,0,2,6,1,-18.0,-3.0,-0.75
Dubbo,0,2,2,1,-10.0,-5.0,-0.8333333333333334
Dubbo,0,2,3,1,-19.0,-6.333333333333333,-0.5135135135135135
Dubbo,0,2,2,1,-2.0,-1.0,-1.0
Dubbo,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Dubbo,0,1,2,1,-2.0,-1.0,-0.1111111111111111
Dubbo,0,1,4,1,0.0,-0.0,0.0
Dubbo,0,1,7,1,-7.0,-1.0,-0.2
Dubbo,0,2,8,1,-18.0,-2.25,-0.4186046511627907
Dubbo,0,1,4,1,-12.0,-3.0,-0.6
Dubbo,0,2,3,1,-3.0,-1.0,-0.14285714285714285
Dubbo,0,1,2,1,-5.0,-2.5,-0.45454545454545453
Dubbo,0,1,2,1,-2.0,-1.0,-0.16666666666666666
Dubbo,0,1,2,1,-10.0,-5.0,-1.0
Dubbo,0,1,4,1,-4.0,-1.0,-1.0
Dubbo,0,2,13,1,-25.0,-1.9230769230769231,-0.5681818181818182
Dubbo,0,1,2,1,-6.0,-3.0,-1.0
Dubbo,0,1,2,1,-6.0,-3.0,-1.0
Dubbo,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Dubbo,0,1,2,1,-2.0,-1.0,-0.5
Dubbo,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Dubbo,0,2,7,1,-21.0,-3.0,-0.5675675675675675
Dubbo,0,1,3,1,-9.0,-3.0,-0.6923076923076923
Dubbo,0,1,2,1,-6.0,-3.0,-1.0
Dubbo,0,1,3,1,-3.0,-1.0,-0.2
Dubbo,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Dubbo,0,2,2,1,-20.0,-10.0,-0.5
Dubbo,0,2,2,1,-5.0,-2.5,-0.7142857142857143
Dubbo,0,1,5,1,-5.0,-1.0,-0.7142857142857143
Dubbo,0,1,7,1,-18.0,-2.571428571428572,-1.0
Dubbo,0,1,2,1,-6.0,-3.0,-0.6
Dubbo,0,2,3,1,-3.0,-1.0,-0.6
Dubbo,0,2,31,1,-76.0,-2.4516129032258065,-0.6440677966101694
Dubbo,0,1,3,1,-3.0,-1.0,-0.75
Dubbo,0,1,4,1,-4.0,-1.0,-0.11764705882352941
Dubbo,0,1,5,1,-5.0,-1.0,-1.0
Dubbo,0,2,2,1,-2.0,-1.0,-0.2
Dubbo,0,1,3,1,-3.0,-1.0,-1.0
Dubbo,0,1,6,1,-6.0,-1.0,-0.3
Dubbo,0,2,2,1,-6.0,-3.0,-0.75
Dubbo,0,1,2,1,-2.0,-1.0,-0.08333333333333333
Dubbo,0,1,3,1,-11.0,-3.6666666666666665,-1.0
Dubbo,0,1,2,1,-2.0,-1.0,-1.0
Dubbo,0,2,4,1,-12.0,-3.0,-0.35294117647058826
Empire-db,0,1,3,1,-15.0,-5.0,-0.8333333333333334
EventMesh,0,1,4,1,-12.0,-3.0,-0.8571428571428571
EventMesh,0,1,3,1,-9.0,-3.0,-0.6
EventMesh,0,2,2,1,-10.0,-5.0,-0.8333333333333334
Falcon,0,1,2,1,-2.0,-1.0,-1.0
Falcon,0,1,2,1,-6.0,-3.0,-1.0
Falcon,0,1,2,1,-5.0,-2.5,-1.0
Falcon,0,1,7,1,-46.0,-6.571428571428571,-1.0
Falcon,0,1,2,1,-6.0,-3.0,-1.0
Falcon,0,1,2,1,-5.0,-2.5,-1.0
Fineract,0,1,2,1,-6.0,-3.0,-1.0
Fineract,0,1,6,1,-6.0,-1.0,-1.0
Fineract,0,1,2,1,0.0,-0.0,0.0
Fineract,0,1,2,1,-6.0,-3.0,-1.0
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,1,2,1,-22.0,-11.0,-0.8461538461538461
Fineract,0,1,4,1,-4.0,-1.0,-1.0
Fineract,0,1,10,1,-120.0,-12.0,-0.9090909090909091
Fineract,0,1,2,1,-14.0,-7.0,-0.7777777777777778
Fineract,0,1,3,1,-21.0,-7.0,-0.7777777777777778
Fineract,0,2,2,1,-6.0,-3.0,-0.6
Fineract,0,1,4,1,-20.0,-5.0,-1.0
Fineract,0,1,4,1,-4.0,-1.0,-0.5
Fineract,0,1,2,1,-6.0,-3.0,-0.6
Fineract,0,2,5,1,-5.0,-1.0,-1.0
Fineract,0,2,27,1,-29.0,-1.0740740740740742,-0.31868131868131866
Fineract,0,2,7,1,-21.0,-3.0,-0.7241379310344828
Fineract,0,2,33,1,-95.0,-2.878787878787879,-0.4008438818565401
Fineract,0,2,29,1,-86.0,-2.9655172413793105,-0.5212121212121212
Fineract,0,2,6,1,-54.0,-9.0,-0.7941176470588235
Fineract,0,2,12,1,-36.0,-3.0,-0.3076923076923077
Fineract,0,2,5,1,-20.0,-4.0,-0.47619047619047616
Fineract,0,2,3,1,-9.0,-3.0,-0.3103448275862069
Fineract,0,2,2,1,-6.0,-3.0,-0.42857142857142855
Fineract,0,2,5,1,-5.0,-1.0,-0.1724137931034483
Fineract,0,2,4,1,-8.0,-2.0,-0.5
Fineract,0,1,2,1,0.0,-0.0,0.0
Fineract,0,1,2,1,0.0,-0.0,
Fineract,0,1,2,1,-10.0,-5.0,-0.7142857142857143
Fineract,0,1,2,1,-6.0,-3.0,-1.0
Fineract,0,1,2,1,-6.0,-3.0,-0.6
Fineract,0,1,2,1,-6.0,-3.0,-0.6
Fineract,0,1,2,1,-2.0,-1.0,-0.2
Fineract,0,1,2,1,-14.0,-7.0,-0.6363636363636364
Fineract,0,1,7,1,-21.0,-3.0,-0.3181818181818182
Fineract,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Fineract,0,1,2,1,-2.0,-1.0,-0.5
Fineract,0,1,4,1,-4.0,-1.0,-1.0
Fineract,0,1,2,1,-8.0,-4.0,-1.0
Fineract,0,1,3,1,-9.0,-3.0,-1.0
Fineract,0,1,11,1,0.0,-0.0,0.0
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,2,3,1,-13.0,-4.333333333333333,-0.6190476190476191
Fineract,0,1,3,1,-1.0,-0.3333333333333333,-0.14285714285714285
Fineract,0,1,12,1,-12.0,-1.0,-1.0
Fineract,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Fineract,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Fineract,0,1,4,1,-4.0,-1.0,-0.5
Fineract,0,2,4,1,-10.0,-2.5,-0.9090909090909091
Fineract,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Fineract,0,2,4,1,-4.0,-1.0,-0.2
Fineract,0,1,4,1,-20.0,-5.0,-0.7142857142857143
Fineract,0,1,2,1,-2.0,-1.0,-0.5
Fineract,0,1,2,1,-6.0,-3.0,-0.6
Fineract,0,1,5,1,-10.0,-2.0,-0.5
Fineract,0,1,3,1,-27.0,-9.0,-0.675
Fineract,0,2,2,1,0.0,-0.0,0.0
Fineract,0,2,8,1,-8.0,-1.0,-0.125
Fineract,0,2,12,1,-12.0,-1.0,-0.75
Fineract,0,2,25,1,-37.0,-1.48,-0.31092436974789917
Fineract,0,1,5,1,-15.0,-3.0,-1.0
Fineract,0,1,2,1,-6.0,-3.0,-1.0
Fineract,0,1,2,1,-6.0,-3.0,-0.5
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,2,3,1,-7.0,-2.333333333333333,-0.6363636363636364
Fineract,0,1,4,1,-12.0,-3.0,-1.0
Fineract,0,2,21,1,-21.0,-1.0,-0.25925925925925924
Fineract,0,1,2,1,-6.0,-3.0,-1.0
Fineract,0,1,2,1,-2.0,-1.0,-1.0
Fineract,0,1,2,1,-6.0,-3.0,-0.5
Fineract,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Fineract,0,1,12,1,-12.0,-1.0,-0.9230769230769231
Fineract,0,1,8,1,-24.0,-3.0,-0.41379310344827586
Fineract,0,2,3,1,-15.0,-5.0,-0.7142857142857143
Fineract,0,2,8,1,-24.0,-3.0,-0.21428571428571427
Fineract,0,1,3,1,-9.0,-3.0,-0.6
Fineract,0,1,2,1,-6.0,-3.0,-0.5
Fineract,0,1,2,1,0.0,-0.0,0.0
Fineract,0,2,11,1,-12.0,-1.0909090909090908,-0.20689655172413793
Fineract,0,2,3,1,-4.0,-1.3333333333333333,-0.2222222222222222
Fineract,0,1,3,1,-18.0,-6.0,-1.0
Fineract,0,2,5,1,-15.0,-3.0,-0.42857142857142855
Fineract,0,1,3,1,-6.0,-2.0,-0.24
Fineract,0,1,7,1,0.0,-0.0,0.0
Fineract,0,1,36,1,0.0,-0.0,
Fineract,0,1,36,1,0.0,-0.0,
