Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
Aries,0,2,16,1,-51,-3.1875,404,-13%,-0.13,0.6,-0.13
Aries,0,2,3,1,-3,-1.0,36,-8%,-0.08,0.7111111111111111,-0.08
Aries,0,2,2,1,-2,-1.0,81,-2%,-0.02,1.0,-0.02
Aries,0,2,3,1,-8,-2.666666667,17,-47%,-0.47,0.06666666666666667,-0.47
Aries,0,2,16,1,-56,-3.5,257,-22%,-0.22,0.4,-0.22
Aries,0,2,2,1,-2,-1.0,27,-7%,-0.07,0.7555555555555555,-0.07
Aries,0,1,7,1,-37,-5.285714286,174,-21%,-0.21,0.4222222222222222,-0.21
Aries,0,2,2,1,-6,-3.0,25,-24%,-0.24,0.24444444444444444,-0.24
Aries,0,2,4,1,-20,-5.0,186,-11%,-0.11,0.6444444444444445,-0.11
Aries,0,1,2,1,-14,-7.0,47,-30%,-0.3,0.15555555555555556,-0.3
Aries,0,1,2,1,-2,-1.0,50,-4%,-0.04,0.9777777777777777,-0.04
Aries,0,2,8,1,-38,-4.75,186,-20%,-0.2,0.4666666666666667,-0.2
Aries,0,2,3,1,-9,-3.0,47,-19%,-0.19,0.4888888888888889,-0.19
Aries,0,1,3,1,-15,-5.0,47,-32%,-0.32,0.13333333333333333,-0.32
Aries,0,1,6,1,-20,-3.333333333,52,-38%,-0.38,0.1111111111111111,-0.38
Aries,0,1,2,1,-6,-3.0,25,-24%,-0.24,0.26666666666666666,-0.24
Aries,0,2,3,1,-15,-5.0,65,-23%,-0.23,0.3111111111111111,-0.23
Aries,0,1,4,1,-12,-3.0,225,-5%,-0.05,0.8666666666666667,-0.05
Aries,0,1,2,1,-6,-3.0,41,-15%,-0.15,0.5555555555555556,-0.15
Avro,0,2,4,1,-12,-3.0,90,-13%,-0.13,0.5,-0.13
Avro,0,1,2,1,-2,-1.0,15,-13%,-0.13,0.75,-0.13
Avro,0,1,3,1,-3,-1.0,30,-10%,-0.1,1.0,-0.1
Avro,0,1,2,1,-12,-6.0,64,-19%,-0.19,0.25,-0.19
Axis2,0,1,3,1,-9,-3.0,28,-32%,-0.32,1.0,-0.32
Beam,0,1,2,1,-2,-1.0,29,-7%,-0.07,0.7695852534562212,-0.07
Beam,0,1,4,1,-12,-3.0,44,-27%,-0.27,0.3271889400921659,-0.27
Beam,0,2,2,1,-2,-1.0,11,-18%,-0.18,0.5207373271889401,-0.18
Beam,0,1,10,1,-30,-3.0,214,-14%,-0.14,0.5852534562211982,-0.14
Beam,0,2,5,1,-15,-3.0,121,-12%,-0.12,0.6451612903225806,-0.12
Beam,0,1,5,1,0,0.0,177,0%,0.0,0.8940092165898618,0.0
Beam,0,1,2,1,-6,-3.0,43,-14%,-0.14,0.5898617511520737,-0.14
Beam,0,2,3,1,-95,-31.66666667,270,-35%,-0.35,0.22580645161290322,-0.35
Beam,0,2,9,1,-30,-3.333333333,122,-25%,-0.25,0.3456221198156682,-0.25
Beam,0,2,3,1,-9,-3.0,56,-16%,-0.16,0.5622119815668203,-0.16
Beam,0,2,14,1,-14,-1.0,145,-10%,-0.1,0.6820276497695853,-0.1
Beam,0,1,3,1,-10,-3.333333333,88,-11%,-0.11,0.6682027649769585,-0.11
Beam,0,1,2,1,-18,-9.0,34,-53%,-0.53,0.12903225806451613,-0.53
Beam,0,1,3,1,0,0.0,26,0%,0.0,0.8986175115207373,0.0
Beam,0,1,2,1,-2,-1.0,9,-22%,-0.22,0.41013824884792627,-0.22
Beam,0,2,3,1,-3,-1.0,31,-10%,-0.1,0.6866359447004609,-0.1
Beam,0,2,3,1,-21,-7.0,91,-23%,-0.23,0.3778801843317972,-0.23
Beam,0,1,2,1,-2,-1.0,27,-7%,-0.07,0.7741935483870968,-0.07
Beam,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.35023041474654376,-0.25
Beam,0,2,4,1,-29,-7.25,50,-58%,-0.58,0.11059907834101383,-0.58
Beam,0,2,2,1,-2,-1.0,17,-12%,-0.12,0.6497695852534562,-0.12
Beam,0,1,2,1,-16,-8.0,98,-16%,-0.16,0.5668202764976958,-0.16
Beam,0,1,3,1,0,0.0,68,0%,0.0,0.9032258064516129,0.0
Beam,0,1,3,1,-3,-1.0,38,-8%,-0.08,0.7327188940092166,-0.08
Beam,0,2,4,1,-12,-3.0,89,-13%,-0.13,0.6267281105990783,-0.13
Beam,0,1,2,1,-2,-1.0,36,-6%,-0.06,0.783410138248848,-0.06
Beam,0,1,3,1,-3,-1.0,14,-21%,-0.21,0.43317972350230416,-0.21
Beam,0,1,6,1,-30,-5.0,96,-31%,-0.31,0.2764976958525346,-0.31
Beam,0,1,5,1,-5,-1.0,37,-14%,-0.14,0.5944700460829493,-0.14
Beam,0,1,2,1,-10,-5.0,26,-38%,-0.38,0.1889400921658986,-0.38
Beam,0,1,3,1,0,0.0,26,0%,0.0,0.9078341013824884,0.0
Beam,0,1,2,1,-6,-3.0,44,-14%,-0.14,0.5990783410138248,-0.14
Beam,0,1,3,1,-6,-2.0,12,-50%,-0.5,0.1382488479262673,-0.5
Beam,0,1,2,1,-4,-2.0,14,-29%,-0.29,0.30414746543778803,-0.29
Beam,0,1,2,1,0,0.0,15,0%,0.0,0.9124423963133641,0.0
Beam,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.4700460829493088,-0.2
Beam,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.47465437788018433,-0.2
Beam,0,2,5,1,-5,-1.0,32,-16%,-0.16,0.5714285714285714,-0.16
Beam,0,1,2,1,-2,-1.0,38,-5%,-0.05,0.8018433179723502,-0.05
Beam,0,1,8,1,-27,-3.375,81,-33%,-0.33,0.23963133640552994,-0.33
Beam,0,1,10,1,-30,-3.0,214,-14%,-0.14,0.6036866359447005,-0.14
Beam,0,1,3,1,-9,-3.0,50,-18%,-0.18,0.5253456221198156,-0.18
Beam,0,1,4,1,-8,-2.0,28,-29%,-0.29,0.3087557603686636,-0.29
Beam,0,1,2,1,-6,-3.0,41,-15%,-0.15,0.5806451612903226,-0.15
Beam,0,2,4,1,-4,-1.0,79,-5%,-0.05,0.8064516129032258,-0.05
Beam,0,1,3,1,0,0.0,30,0%,0.0,0.9170506912442397,0.0
Beam,0,1,4,1,-12,-3.0,87,-14%,-0.14,0.6082949308755761,-0.14
Beam,0,1,4,1,-4,-1.0,18,-22%,-0.22,0.4147465437788018,-0.22
Beam,0,1,5,1,-15,-3.0,71,-21%,-0.21,0.4377880184331797,-0.21
Beam,0,1,3,1,-3,-1.0,14,-21%,-0.21,0.4423963133640553,-0.21
Beam,0,1,2,1,-6,-3.0,36,-17%,-0.17,0.5483870967741935,-0.17
Beam,0,1,3,1,-3,-1.0,84,-4%,-0.04,0.8525345622119815,-0.04
Beam,0,1,3,1,-3,-1.0,8,-38%,-0.38,0.1935483870967742,-0.38
Beam,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.7004608294930875,-0.09
Beam,0,1,2,1,0,0.0,6,0%,0.0,0.9216589861751152,0.0
Beam,0,1,10,1,-32,-3.2,46,-70%,-0.7,0.06912442396313365,-0.7
Beam,0,1,2,1,-2,-1.0,2,-100%,-1.0,0.004608294930875576,-1.0
Beam,0,1,2,1,-2,-1.0,2,-100%,-1.0,0.009216589861751152,-1.0
Beam,0,1,3,1,-9,-3.0,12,-75%,-0.75,0.041474654377880185,-0.75
Beam,0,2,2,1,-6,-3.0,14,-43%,-0.43,0.16129032258064516,-0.43
Beam,0,2,5,1,-15,-3.0,75,-20%,-0.2,0.4792626728110599,-0.2
Beam,0,1,6,1,-18,-3.0,36,-50%,-0.5,0.14285714285714285,-0.5
Beam,0,1,3,1,-12,-4.0,49,-24%,-0.24,0.3640552995391705,-0.24
Beam,0,1,3,1,-12,-4.0,52,-23%,-0.23,0.3824884792626728,-0.23
Beam,0,1,2,1,-9,-4.5,32,-28%,-0.28,0.31797235023041476,-0.28
Beam,0,1,3,1,-9,-3.0,101,-9%,-0.09,0.7050691244239631,-0.09
Beam,0,2,4,1,-12,-3.0,263,-5%,-0.05,0.8110599078341014,-0.05
Beam,0,2,6,1,-6,-1.0,75,-8%,-0.08,0.7373271889400922,-0.08
Beam,0,2,8,1,-40,-5.0,306,-13%,-0.13,0.631336405529954,-0.13
Beam,0,1,16,1,-48,-3.0,64,-75%,-0.75,0.04608294930875576,-0.75
Beam,0,1,12,1,-36,-3.0,60,-60%,-0.6,0.10138248847926268,-0.6
Beam,0,1,5,1,-25,-5.0,35,-71%,-0.71,0.06451612903225806,-0.71
Beam,0,2,5,1,-5,-1.0,92,-5%,-0.05,0.815668202764977,-0.05
Beam,0,1,3,1,-9,-3.0,32,-28%,-0.28,0.3225806451612903,-0.28
Beam,0,1,6,1,-18,-3.0,48,-38%,-0.38,0.19815668202764977,-0.38
Beam,0,2,10,1,-30,-3.0,145,-21%,-0.21,0.4470046082949309,-0.21
Beam,0,2,3,1,-3,-1.0,44,-7%,-0.07,0.7788018433179723,-0.07
Beam,0,1,10,1,-10,-1.0,15,-67%,-0.67,0.07834101382488479,-0.67
Beam,0,1,6,1,0,0.0,20,0%,0.0,0.9262672811059908,0.0
Beam,0,1,10,1,0,0.0,131,0%,0.0,0.9308755760368663,0.0
Beam,0,1,2,1,0,0.0,30,0%,0.0,0.9354838709677419,0.0
Beam,0,1,9,1,-18,-2.0,45,-40%,-0.4,0.17050691244239632,-0.4
Beam,0,1,15,1,-45,-3.0,231,-19%,-0.19,0.511520737327189,-0.19
Beam,0,1,10,1,-30,-3.0,100,-30%,-0.3,0.28110599078341014,-0.3
Beam,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.24423963133640553,-0.33
Beam,0,2,11,1,-55,-5.0,172,-32%,-0.32,0.2672811059907834,-0.32
Beam,0,1,3,1,-21,-7.0,82,-26%,-0.26,0.33640552995391704,-0.26
Beam,0,1,2,1,-6,-3.0,44,-14%,-0.14,0.6129032258064516,-0.14
Beam,0,1,11,1,-33,-3.0,96,-34%,-0.34,0.2304147465437788,-0.34
Beam,0,2,2,1,-6,-3.0,15,-40%,-0.4,0.17511520737327188,-0.4
Beam,0,1,8,1,-8,-1.0,184,-4%,-0.04,0.8571428571428571,-0.04
Beam,0,1,4,1,-4,-1.0,23,-17%,-0.17,0.5529953917050692,-0.17
Beam,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.4838709677419355,-0.2
Beam,0,1,5,1,-15,-3.0,71,-21%,-0.21,0.45161290322580644,-0.21
Beam,0,1,8,1,-8,-1.0,306,-3%,-0.03,0.8617511520737328,-0.03
Beam,0,2,4,1,-23,-5.75,32,-72%,-0.72,0.059907834101382486,-0.72
Beam,0,2,2,1,-2,-1.0,10,-20%,-0.2,0.48847926267281105,-0.2
Beam,0,1,2,1,0,0.0,10,0%,0.0,0.9400921658986175,0.0
Beam,0,1,3,1,-9,-3.0,24,-38%,-0.38,0.20276497695852536,-0.38
Beam,0,2,10,1,-32,-3.2,148,-22%,-0.22,0.41935483870967744,-0.22
Beam,0,2,5,1,-5,-1.0,83,-6%,-0.06,0.7880184331797235,-0.06
Beam,0,2,6,1,-18,-3.0,101,-18%,-0.18,0.5299539170506913,-0.18
Beam,0,1,2,1,-6,-3.0,30,-20%,-0.2,0.4930875576036866,-0.2
Beam,0,1,3,1,-3,-1.0,61,-5%,-0.05,0.8202764976958525,-0.05
Beam,0,1,3,1,-3,-1.0,101,-3%,-0.03,0.8663594470046083,-0.03
Beam,0,1,2,1,-2,-1.0,2,-100%,-1.0,0.013824884792626729,-1.0
Beam,0,1,3,1,-3,-1.0,38,-8%,-0.08,0.7419354838709677,-0.08
Beam,0,1,9,1,-9,-1.0,177,-5%,-0.05,0.8248847926267281,-0.05
Beam,0,1,2,1,-4,-2.0,5,-80%,-0.8,0.03686635944700461,-0.8
Beam,0,1,2,1,-6,-3.0,9,-67%,-0.67,0.08294930875576037,-0.67
Beam,0,1,3,1,-9,-3.0,31,-29%,-0.29,0.31336405529953915,-0.29
Beam,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.2488479262672811,-0.33
Beam,0,1,11,1,-33,-3.0,148,-22%,-0.22,0.423963133640553,-0.22
Beam,0,1,2,1,-14,-7.0,38,-37%,-0.37,0.2119815668202765,-0.37
Beam,0,1,2,1,-4,-2.0,6,-67%,-0.67,0.08755760368663594,-0.67
Beam,0,2,9,1,-9,-1.0,183,-5%,-0.05,0.8294930875576036,-0.05
Beam,0,2,3,1,-21,-7.0,93,-23%,-0.23,0.3870967741935484,-0.23
Beam,0,1,2,1,-10,-5.0,12,-83%,-0.83,0.03225806451612903,-0.83
Beam,0,1,2,1,0,0.0,56,0%,0.0,0.9447004608294931,0.0
Beam,0,1,2,1,0,0.0,37,0%,0.0,0.9493087557603687,0.0
Beam,0,1,3,1,-3,-1.0,39,-8%,-0.08,0.7465437788018433,-0.08
Beam,0,1,2,1,-4,-2.0,62,-6%,-0.06,0.7926267281105991,-0.06
Beam,0,1,5,1,0,0.0,52,0%,0.0,0.9539170506912442,0.0
Beam,0,1,4,1,-12,-3.0,97,-12%,-0.12,0.6543778801843319,-0.12
Beam,0,1,3,1,-9,-3.0,101,-9%,-0.09,0.7096774193548387,-0.09
Beam,0,1,2,1,-2,-1.0,69,-3%,-0.03,0.8709677419354839,-0.03
Beam,0,1,3,1,-10,-3.333333333,29,-34%,-0.34,0.2350230414746544,-0.34
Beam,0,1,3,1,-10,-3.333333333,75,-13%,-0.13,0.6359447004608295,-0.13
Beam,0,1,3,1,-15,-5.0,61,-25%,-0.25,0.3548387096774194,-0.25
Beam,0,1,2,1,-6,-3.0,43,-14%,-0.14,0.6175115207373272,-0.14
Beam,0,1,2,1,-6,-3.0,7,-86%,-0.86,0.02304147465437788,-0.86
Beam,0,1,7,1,-8,-1.142857143,25,-32%,-0.32,0.271889400921659,-0.32
Beam,0,1,3,1,0,0.0,9,0%,0.0,0.9585253456221198,0.0
Beam,0,2,3,1,-15,-5.0,79,-19%,-0.19,0.5161290322580645,-0.19
Beam,0,1,3,1,-3,-1.0,50,-6%,-0.06,0.7972350230414746,-0.06
Beam,0,1,2,1,-7,-3.5,19,-37%,-0.37,0.21658986175115208,-0.37
Beam,0,1,3,1,-3,-1.0,9,-33%,-0.33,0.2534562211981567,-0.33
Beam,0,1,3,1,-9,-3.0,30,-30%,-0.3,0.2857142857142857,-0.3
Beam,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.05069124423963134,-0.75
Beam,0,1,13,1,-39,-3.0,187,-21%,-0.21,0.45622119815668205,-0.21
Beam,0,1,6,1,-12,-2.0,18,-67%,-0.67,0.09216589861751152,-0.67
Beam,0,1,4,1,-3,-0.75,39,-8%,-0.08,0.7511520737327189,-0.08
Beam,0,1,10,1,0,0.0,26,0%,0.0,0.9631336405529954,0.0
Beam,0,2,2,1,-2,-1.0,17,-12%,-0.12,0.6589861751152074,-0.12
Beam,0,1,3,1,-9,-3.0,43,-21%,-0.21,0.4608294930875576,-0.21
Beam,0,1,2,1,-10,-5.0,56,-18%,-0.18,0.5345622119815668,-0.18
Beam,0,1,11,1,-11,-1.0,121,-9%,-0.09,0.7142857142857143,-0.09
Beam,0,2,4,1,-28,-7.0,93,-30%,-0.3,0.2903225806451613,-0.3
Beam,0,1,4,1,-4,-1.0,87,-5%,-0.05,0.8341013824884793,-0.05
Beam,0,1,2,1,-6,-3.0,7,-86%,-0.86,0.027649769585253458,-0.86
Beam,0,1,12,1,-36,-3.0,178,-20%,-0.2,0.4976958525345622,-0.2
Beam,0,1,2,1,0,0.0,10,0%,0.0,0.967741935483871,0.0
Beam,0,1,3,1,-22,-7.333333333,101,-22%,-0.22,0.42857142857142855,-0.22
Beam,0,1,2,1,-6,-3.0,20,-30%,-0.3,0.29493087557603687,-0.3
Beam,0,1,2,1,0,0.0,14,0%,0.0,0.9723502304147466,0.0
Beam,0,2,3,1,-9,-3.0,55,-16%,-0.16,0.576036866359447,-0.16
Beam,0,1,2,1,-4,-2.0,16,-25%,-0.25,0.35944700460829493,-0.25
Beam,0,2,2,1,-6,-3.0,33,-18%,-0.18,0.5391705069124424,-0.18
Beam,0,1,3,1,-15,-5.0,33,-45%,-0.45,0.15668202764976957,-0.45
Beam,0,1,2,1,-6,-3.0,69,-9%,-0.09,0.7188940092165899,-0.09
Beam,0,1,3,1,-3,-1.0,93,-3%,-0.03,0.8755760368663594,-0.03
Beam,0,1,3,1,-3,-1.0,93,-3%,-0.03,0.880184331797235,-0.03
Beam,0,1,3,1,-3,-1.0,93,-3%,-0.03,0.8847926267281107,-0.03
Beam,0,1,2,1,0,0.0,1,0%,0.0,0.9769585253456221,0.0
Beam,0,1,2,1,-8,-4.0,35,-23%,-0.23,0.391705069124424,-0.23
Beam,0,1,2,1,-6,-3.0,6,-100%,-1.0,0.018433179723502304,-1.0
Beam,0,2,13,1,-32,-2.461538462,53,-60%,-0.6,0.10599078341013825,-0.6
Beam,0,1,2,1,0,0.0,6,0%,0.0,0.9815668202764977,0.0
Beam,0,1,6,1,-6,-1.0,48,-13%,-0.13,0.6405529953917051,-0.13
Beam,0,1,8,1,-25,-3.125,126,-20%,-0.2,0.5023041474654378,-0.2
Beam,0,1,3,1,-3,-1.0,36,-8%,-0.08,0.7557603686635944,-0.08
Beam,0,1,2,1,-6,-3.0,11,-55%,-0.55,0.12442396313364056,-0.55
Beam,0,2,2,1,-5,-2.5,13,-38%,-0.38,0.2073732718894009,-0.38
Beam,0,1,3,1,-9,-3.0,12,-75%,-0.75,0.055299539170506916,-0.75
Beam,0,1,6,1,-18,-3.0,36,-50%,-0.5,0.14746543778801843,-0.5
Beam,0,2,24,1,-76,-3.166666667,316,-24%,-0.24,0.3686635944700461,-0.24
Beam,0,1,8,1,-24,-3.0,39,-62%,-0.62,0.0967741935483871,-0.62
Beam,0,1,2,1,-2,-1.0,38,-5%,-0.05,0.8387096774193549,-0.05
Beam,0,1,3,1,0,0.0,30,0%,0.0,0.9861751152073732,0.0
Beam,0,2,13,1,-91,-7.0,187,-49%,-0.49,0.15207373271889402,-0.49
Beam,0,2,10,1,-50,-5.0,214,-23%,-0.23,0.39631336405529954,-0.23
Beam,0,1,3,1,-6,-2.0,15,-40%,-0.4,0.17972350230414746,-0.4
Beam,0,1,2,1,0,0.0,7,0%,0.0,0.9907834101382489,0.0
Beam,0,1,3,1,-3,-1.0,38,-8%,-0.08,0.7603686635944701,-0.08
Beam,0,1,3,1,-3,-1.0,62,-5%,-0.05,0.8433179723502304,-0.05
Beam,0,1,2,1,-6,-3.0,14,-43%,-0.43,0.16589861751152074,-0.43
Beam,0,1,2,1,-7,-3.5,10,-70%,-0.7,0.07373271889400922,-0.7
Beam,0,2,2,1,-6,-3.0,34,-18%,-0.18,0.543778801843318,-0.18
Beam,0,1,12,1,-12,-1.0,69,-17%,-0.17,0.5576036866359447,-0.17
Beam,0,2,2,1,-4,-2.0,15,-27%,-0.27,0.3317972350230415,-0.27
Beam,0,1,4,1,-12,-3.0,100,-12%,-0.12,0.663594470046083,-0.12
Beam,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.25806451612903225,-0.33
Beam,0,1,3,1,-9,-3.0,39,-23%,-0.23,0.4009216589861751,-0.23
Beam,0,1,8,1,0,0.0,49,0%,0.0,0.9953917050691244,0.0
Beam,0,1,2,1,-6,-3.0,44,-14%,-0.14,0.6221198156682027,-0.14
Beam,0,1,3,1,-9,-3.0,44,-20%,-0.2,0.5069124423963134,-0.2
Beam,0,1,8,1,-24,-3.0,81,-30%,-0.3,0.2995391705069124,-0.3
Beam,0,2,2,1,-2,-1.0,19,-11%,-0.11,0.6728110599078341,-0.11
Beam,0,1,2,1,-2,-1.0,38,-5%,-0.05,0.847926267281106,-0.05
Beam,0,1,8,1,-28,-3.5,268,-10%,-0.1,0.6912442396313364,-0.1
Beam,0,1,9,1,-13,-1.444444444,138,-9%,-0.09,0.7235023041474654,-0.09
Beam,0,1,9,1,-13,-1.444444444,165,-8%,-0.08,0.7649769585253456,-0.08
Beam,0,1,4,1,-4,-1.0,176,-2%,-0.02,0.8894009216589862,-0.02
Beam,0,1,9,1,-25,-2.777777778,47,-53%,-0.53,0.1336405529953917,-0.53
Beam,0,1,3,1,-9,-3.0,84,-11%,-0.11,0.6774193548387096,-0.11
Beam,0,1,2,1,-10,-5.0,18,-56%,-0.56,0.1152073732718894,-0.56
Beam,0,1,2,1,-6,-3.0,23,-26%,-0.26,0.34101382488479265,-0.26
Beam,0,1,3,1,0,0.0,14,0%,0.0,1.0,0.0
Beam,0,1,3,1,-3,-1.0,9,-33%,-0.33,0.2626728110599078,-0.33
Beam,0,1,2,1,-14,-7.0,25,-56%,-0.56,0.11981566820276497,-0.56
Beam,0,1,6,1,-22,-3.666666667,96,-23%,-0.23,0.4055299539170507,-0.23
Beam,0,1,5,1,-35,-7.0,87,-40%,-0.4,0.18433179723502305,-0.4
Beam,0,2,6,1,-18,-3.0,74,-24%,-0.24,0.37327188940092165,-0.24
Beam,0,1,4,1,-20,-5.0,97,-21%,-0.21,0.46543778801843316,-0.21
Beam,0,2,2,1,-4,-2.0,11,-36%,-0.36,0.22119815668202766,-0.36
Beam,0,1,3,1,-9,-3.0,101,-9%,-0.09,0.728110599078341,-0.09
Beam,0,1,2,1,-2,-1.0,20,-10%,-0.1,0.695852534562212,-0.1
BookKeeper,0,2,2,1,-1,-0.5,14,-7%,-0.07,0.8,-0.07
BookKeeper,0,1,2,1,-6,-3.0,22,-27%,-0.27,0.37142857142857144,-0.27
BookKeeper,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.4714285714285714,-0.2
BookKeeper,0,2,2,1,-10,-5.0,12,-83%,-0.83,0.02857142857142857,-0.83
BookKeeper,0,1,3,1,-9,-3.0,33,-27%,-0.27,0.38571428571428573,-0.27
BookKeeper,0,1,2,1,-2,-1.0,12,-17%,-0.17,0.5428571428571428,-0.17
BookKeeper,0,1,2,1,-6,-3.0,28,-21%,-0.21,0.44285714285714284,-0.21
BookKeeper,0,2,2,1,-2,-1.0,14,-14%,-0.14,0.6,-0.14
BookKeeper,0,1,2,1,-10,-5.0,49,-20%,-0.2,0.4857142857142857,-0.2
BookKeeper,0,1,11,1,0,0.0,110,0%,0.0,0.8857142857142857,0.0
BookKeeper,0,1,21,1,0,0.0,267,0%,0.0,0.9,0.0
BookKeeper,0,1,2,1,-6,-3.0,63,-10%,-0.1,0.7,-0.1
BookKeeper,0,1,2,1,-1,-0.5,5,-20%,-0.2,0.5,-0.2
BookKeeper,0,1,5,1,-15,-3.0,25,-60%,-0.6,0.04285714285714286,-0.6
BookKeeper,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.5142857142857142,-0.19
BookKeeper,0,1,3,1,-9,-3.0,33,-27%,-0.27,0.4,-0.27
BookKeeper,0,1,3,1,0,0.0,31,0%,0.0,0.9142857142857143,0.0
BookKeeper,0,1,4,1,0,0.0,37,0%,0.0,0.9285714285714286,0.0
BookKeeper,0,1,2,1,-2,-1.0,15,-13%,-0.13,0.6142857142857143,-0.13
BookKeeper,0,1,10,1,-54,-5.4,144,-38%,-0.38,0.17142857142857143,-0.38
BookKeeper,0,1,6,1,-21,-3.5,93,-23%,-0.23,0.42857142857142855,-0.23
BookKeeper,0,2,3,1,-9,-3.0,23,-39%,-0.39,0.14285714285714285,-0.39
BookKeeper,0,1,2,1,-6,-3.0,7,-86%,-0.86,0.014285714285714285,-0.86
BookKeeper,0,1,7,1,-8,-1.142857143,48,-17%,-0.17,0.5571428571428572,-0.17
BookKeeper,0,1,2,1,-4,-2.0,15,-27%,-0.27,0.4142857142857143,-0.27
BookKeeper,0,1,9,1,0,0.0,102,0%,0.0,0.9428571428571428,0.0
BookKeeper,0,1,6,1,-18,-3.0,51,-35%,-0.35,0.2857142857142857,-0.35
BookKeeper,0,1,2,1,0,0.0,72,0%,0.0,0.9571428571428572,0.0
BookKeeper,0,1,2,1,-2,-1.0,29,-7%,-0.07,0.8142857142857143,-0.07
BookKeeper,0,1,2,1,-6,-3.0,62,-10%,-0.1,0.7142857142857143,-0.1
BookKeeper,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.7285714285714285,-0.09
BookKeeper,0,1,12,1,-24,-2.0,70,-34%,-0.34,0.3,-0.34
BookKeeper,0,1,2,1,-6,-3.0,12,-50%,-0.5,0.11428571428571428,-0.5
BookKeeper,0,1,5,1,-16,-3.2,41,-39%,-0.39,0.15714285714285714,-0.39
BookKeeper,0,1,2,1,-6,-3.0,19,-32%,-0.32,0.34285714285714286,-0.32
BookKeeper,0,1,3,1,-9,-3.0,69,-13%,-0.13,0.6285714285714286,-0.13
BookKeeper,0,1,2,1,-14,-7.0,49,-29%,-0.29,0.35714285714285715,-0.29
BookKeeper,0,1,5,1,-15,-3.0,83,-18%,-0.18,0.5285714285714286,-0.18
BookKeeper,0,1,10,1,-19,-1.9,114,-17%,-0.17,0.5714285714285714,-0.17
BookKeeper,0,1,3,1,-9,-3.0,15,-60%,-0.6,0.05714285714285714,-0.6
BookKeeper,0,1,3,1,-9,-3.0,15,-60%,-0.6,0.07142857142857142,-0.6
BookKeeper,0,1,3,1,-9,-3.0,15,-60%,-0.6,0.08571428571428572,-0.6
BookKeeper,0,1,3,1,-9,-3.0,15,-60%,-0.6,0.1,-0.6
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.18571428571428572,-0.38
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.2,-0.38
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.21428571428571427,-0.38
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.22857142857142856,-0.38
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.24285714285714285,-0.38
BookKeeper,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.2571428571428571,-0.38
BookKeeper,0,1,3,1,-3,-1.0,55,-5%,-0.05,0.8571428571428571,-0.05
BookKeeper,0,1,2,1,0,0.0,16,0%,0.0,0.9714285714285714,0.0
BookKeeper,0,1,3,1,-4,-1.333333333,50,-8%,-0.08,0.7571428571428571,-0.08
BookKeeper,0,2,2,1,-2,-1.0,63,-3%,-0.03,0.8714285714285714,-0.03
BookKeeper,0,2,3,1,-9,-3.0,43,-21%,-0.21,0.45714285714285713,-0.21
BookKeeper,0,1,2,1,-2,-1.0,24,-8%,-0.08,0.7714285714285715,-0.08
BookKeeper,0,1,2,1,-2,-1.0,16,-13%,-0.13,0.6428571428571429,-0.13
BookKeeper,0,1,6,1,0,0.0,62,0%,0.0,0.9857142857142858,0.0
BookKeeper,0,1,29,1,0,0.0,344,0%,0.0,1.0,0.0
BookKeeper,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.3142857142857143,-0.33
BookKeeper,0,2,3,1,-3,-1.0,43,-7%,-0.07,0.8285714285714286,-0.07
BookKeeper,0,1,3,1,-3,-1.0,40,-8%,-0.08,0.7857142857142857,-0.08
BookKeeper,0,1,5,1,-5,-1.0,54,-9%,-0.09,0.7428571428571429,-0.09
BookKeeper,0,1,4,1,-4,-1.0,57,-7%,-0.07,0.8428571428571429,-0.07
BookKeeper,0,1,8,1,-7,-0.875,60,-12%,-0.12,0.6571428571428571,-0.12
BookKeeper,0,1,7,1,-21,-3.0,190,-11%,-0.11,0.6714285714285714,-0.11
BookKeeper,0,1,7,1,-7,-1.0,41,-17%,-0.17,0.5857142857142857,-0.17
BookKeeper,0,2,2,1,-6,-3.0,54,-11%,-0.11,0.6857142857142857,-0.11
BookKeeper,0,1,2,1,-2,-1.0,4,-50%,-0.5,0.12857142857142856,-0.5
